,type,category,review,star,date,option,0,1,2
1111,헤트라스,별점,싸서 좀 의심했는데 향 좋내요 ㅎ,평점5,22.10.22.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1112,헤트라스,별점,"여러가지 향을 사용해보려고 선택했는데 5가지 향 모두다 좋네요
제 방에는 자몽향을 놓아봤어요~",평점5,22.08.19.,대용량 디퓨저 수량 선택: 5개입 / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입 , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1113,헤트라스,별점,가성비 좋아요. 무난한 향입니다.,평점5,22.06.22.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1114,헤트라스,별점,향기 좋고 좋네요 또 구입할게요,평점5,22.03.07.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1115,헤트라스,별점,향 너무 좋아요 잘 쓰고있습니다,평점5,22.04.29.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1116,헤트라스,별점,교실에 뒀는데 꽃향 너무 좋네요,평점5,22.07.13.,수량 선택: 2개입 / 향 선택: 그레이프프루트 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 그레이프프루트 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1117,헤트라스,별점,향도 좋구 인테리어로도 좋아요,평점5,22.11.21.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1118,헤트라스,별점,마음에 들어요 향도 좋고 좋아요,평점5,21.12.11.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1119,헤트라스,별점,깔금한 디자인에 향도 괜찮아요~,평점5,22.05.21.,대용량 디퓨저 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1120,헤트라스,별점,만족합니다 용량 커서 좋으네요.,평점5,22.04.18.,수량 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1121,헤트라스,별점,늘 구먀해서 쓰는 제ㅜㅁ ㅎ추첰,평점5,22.05.11.,대용량 디퓨저 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1122,헤트라스,별점,잘사용하고있습니다 향이좋아요,평점5,21.09.17.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1123,헤트라스,별점,지인추천으로 구매ㅎㅎ넘좋아여,평점5,21.12.17.,수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1124,헤트라스,별점,디퓨저 향좋아서 잘 쓰고있어요.,평점5,22.03.22.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1125,헤트라스,별점,"항상 구매하는 곳입니다.
좋아요.",평점5,22.03.21.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1126,헤트라스,별점,향도 좋고 양도 넉넉하고 좋아요,평점5,22.10.22.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1127,헤트라스,별점,냄새도 좋고 용량도 커서 좋아요,평점5,22.09.15.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1128,헤트라스,별점,요량 큰거 찾고있었는데 좋네요.,평점5,22.09.05.,수량 선택: 5개입(5가지 향 각 하나씩 포함) / 향 선택: 향 5종 모두 포함 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(5가지 향 각 하나씩 포함) , 향 선택: 향 5종 모두 포함 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1129,헤트라스,별점,향도좋고 용량도크고! 완전만족!,평점5,22.05.08.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
1130,헤트라스,별점,향도 쎄지 않고 은은해서 좋아요,평점5,22.11.18.,대용량 디퓨저 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1131,헤트라스,별점,좋네요 디자인도 향도 은은하니~,평점5,22.03.14.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1132,헤트라스,별점,다른걸 떠나서 가성비가 좋네요.,평점5,22.06.09.,수량 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1133,헤트라스,별점,머리아픈 향도 아니고 좋습니당!,평점5,22.06.30.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1134,헤트라스,별점,향이 너무 좋아서 재구매했어요~,평점5,22.04.17.,[수량 선택]2개입 [향기] 그레이프프루트,[수량 선택]2개입 [향기] 그레이프프루트,,
1135,헤트라스,별점,향이좋아서 선물용으로 샀어요~!,평점5,22.09.01.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
0,헤트라스,별점,"저는 카페를 운영하고 있어서 손님들이 많이 방문해주시는데 아무래도 카페 하면 분위기 잖아요?...
그래서, 사람들이 많이 선호한다던 쿠팡 1~2위 많이 사용해봤는데 그중에 코코xx디퓨저
같은 경우, 용량이 너무 적어서 발향이 잘 안되는거 같더라고요

다른 디퓨저 제품들은 너무 빨리 날라가서 금방 버리기도 하고, 손님들도 향기가 너무 저렴하다면서 어지럽다고 하는 분들도 계셔서
요번에 새롭게 바꿔보자해서 성수동 카페에서 봤던 헤트라스디퓨저를 구매 해봤네요~
5개 세트 구매 하고 2개는 집에서 사용하고 나머지 3개는 카페에서 이용하고 있는데, 제가 운영하는 카페에 헤트라스 디퓨저 디자인도 너무
찰떡이고 카페에 오시는 손님들도 디퓨저 어디 제품이냐고 많이들 물어보시네요!

안방이랑, 거실에 디퓨저 2개 놓았더니 하다 못해 남편도 집 들어오니깐 냄새 좋다고, 요번 디퓨저는 성공적인거 같다며
오랜만에 칭찬해줬네요 ㅎㅎ


간략하게 요약 하자면..

코코xx – 용량이나 크기가 엄청작아서 작은 사무실이나 소호사무실에서 사용 하실 분들은 코코xx(근데 금방 날라가고 용량대비 가격이 좀더 비쌈 )
헤트라스 – 디퓨저 용량도 크고, 니드스틱이 길어서 발향이 좋음, 디자인 감성은 너무 좋고
(손님들도 향 평가는 우수했네요 (용기가 유리가 아니지만 그래도 고급스러움 티안남)

향기에 대한 설명 입니다.

플라워샵 : 아무래도 카페다 보니, 화장실에는 플라워샵 향을 올려 놨는데
꽃집에 들어갈 때 나는 싱그러운 꽃향이라 여자분들이 좋아하네요~

그레이프프루트 : 저는 개인적으로 자몽향이 너무 좋네요. 그래서 카페 매장에 올려 놓았는데
손님들 반응이 너무 좋아요 아마 지금 계절이랑도 너무 잘 어울려서 그러는거 같아요~

블랙체리 : 남편이 담배를 피우고 옷 을 걸어놓아서.. 쩐내가…. 그래서 달달한 블랙체리 향으로
놓았는데 오픈 할 때부터 진짜 블랙체리향이 한 가득이네요.

허그솝 : 거실에다가 허그솝을 놓았는데 베란다에서 바람 솔솔 불면 섬유유연제 냄새가
살살 부는게 기분이 너무 좋은 코튼 향 이네요 :)

북스토어 : 아직 냄새만 맡고, 오픈 안했는데 카페 한 공간에 더 놓을 생각이네요.
살짝 냄새 맡았을때는 시크하고, 남자들이 쓰시기에는 좋을거 같아요 ~

용량도 대용량이라서, 오래 쓰겠지만 얼른 다 쓰고 2가지만 딱 정해서 카페랑 집에 향기로 도배 해버려야겠어요~
정말 솔직하게 작성하였습니다….",평점5,21.06.23.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1,헤트라스,별점,"호텔우드 제가 생각한 향은 아니네요
뜯다가 손에 묻어서 맡아보니까 약간 남자스킨냄새 같았거든요 근데 시간 좀 지나니까 향이 좀 고급지고 점점 조아지네요? 사무실용으로 하나 집에 현관입구쪽에 하나 둘려고 삿어요 유리병 같이 보이지만 플라스틱이에요 근데 고급져 보여요 양도 넉넉해서 넓은공간에 쓰기에 적당할거 같아요 발향 강한건 머리가 아파서 은은하게 퍼지는걸 선호하는 편인데
적당히 발향되는거 같아서 좋네요",평점4,22.11.02.,대용량 디퓨저 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
2,헤트라스,별점,"플라워샵 향 좋아요.
풀향과 꽃향이 적절하게 섞여서 너무 달지도 않은 싱그럽고 고급스러운 향이에요.
조그만 통에 소분해서 화장실에 두고 방에 두는데 은은하게 향이 계속 나니 너무 기분이 좋네요. 스틱은 조그만 통에 쓰기 너무 길어서 반 잘라서 사용하고 있어요.
그런데 생각보다 양이 훅훅 줄어드는게 눈에 보여서 조금 아쉬워요... 500ml 금방 날아갈 듯요 ㅠㅠ
그리고 향 선택도 두 가지로 하면 좋겠는데 많이 아쉽습니다.",평점4,21.11.07.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
3,헤트라스,별점,"국립중앙도서관에갔다가
생화 향기나는게 디퓨져로있었는데 정말 향이 와 이거 꽃집인가싶은 향이나서 기대하고샀습니당
설명에 호텔로비향이라고 되어있어서 호텔로비는 무슨향인가 싶어서 사봤는데
제 개인적으로는 남자 스킨냄새로 느껴졌어요!
우디향이 원래 좀 남자 스킨냄새인가봐요ㅠㅠ
샀다가
조금 실망했어요ㅠ

발향은 정말 세구요
개인의 취향이 다른만큼 저는 플라워향이 훨씬 좋았습니다.",평점4,22.06.16.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
